dam_code,dam_name,obsrdt,rain,rain_sum_24h,inflowqy,totdcwtrqy,lowlevel,rsvwtrt,interest_reason
1003110,충주,2023-01-03,0.0,0.0,459.93,111.18,134.98,62.53,유입량 과거 상위 25%
1003110,충주,2023-01-04,0.0,0.0,112.03,120.14,134.95,62.45,유입량 과거 상위 25%
1003110,충주,2023-01-05,0.0,0.0,133.51,133.51,134.93,62.39,유입량 과거 상위 25%
1003110,충주,2023-01-06,2.0,2.0,124.62,124.62,134.88,62.26,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-01-07,0.0,2.0,117.08,117.08,134.87,62.23,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-01-08,0.0,0.0,201.75,0.0,134.81,62.06,유입량 과거 상위 25%
1003110,충주,2023-01-09,0.0,0.0,114.69,114.69,134.78,62.0,유입량 과거 상위 25%
1003110,충주,2023-01-10,0.0,0.0,25.39,0.0,134.73,61.86,유입량 과거 상위 25%
1003110,충주,2023-01-11,0.0,0.0,258.78,0.0,134.69,61.75,유입량 과거 상위 25%
1003110,충주,2023-01-12,2.0,12.0,23.53,112.03,134.65,61.65,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-01-13,3.0,21.0,201.0,133.15,134.63,61.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-01-14,0.0,6.0,106.42,0.0,134.59,61.5,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-01-15,0.0,0.0,441.75,0.0,134.6,61.51,유입량 과거 상위 25%
1003110,충주,2023-01-16,0.0,0.0,201.0,0.0,134.63,61.6,유입량 과거 상위 25%
1003110,충주,2023-01-17,0.0,0.0,201.0,0.0,134.65,61.65,유입량 과거 상위 25%
1003110,충주,2023-01-18,0.0,0.0,128.75,115.47,134.67,61.7,유입량 과거 상위 25%
1003110,충주,2023-01-19,0.0,0.0,166.0,0.0,134.68,61.73,유입량 과거 상위 25%
1003110,충주,2023-01-21,0.0,0.0,122.94,122.94,134.67,61.71,유입량 과거 상위 25%
1003110,충주,2023-01-22,0.0,0.0,10.01,0.0,134.64,61.62,유입량 과거 상위 25%
1003110,충주,2023-01-23,0.0,0.0,104.5,0.0,134.63,61.6,유입량 과거 상위 25%
1003110,충주,2023-01-24,0.0,0.0,201.0,0.0,134.63,61.6,유입량 과거 상위 25%
1003110,충주,2023-01-25,0.0,0.0,143.04,0.0,134.6,61.52,유입량 과거 상위 25%
1003110,충주,2023-01-26,3.0,6.0,27.51,147.66,134.59,61.5,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-01-27,0.0,6.0,104.25,0.0,134.56,61.42,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-01-28,0.0,0.0,96.25,0.0,134.53,61.35,유입량 과거 상위 25%
1003110,충주,2023-01-30,0.0,0.0,26.0,0.0,134.46,61.15,유입량 과거 상위 25%
1003110,충주,2023-01-31,0.0,0.0,78.16,114.16,134.47,61.18,유입량 과거 상위 25%
1003110,충주,2023-02-01,0.0,0.0,68.0,0.0,134.45,61.12,유입량 과거 상위 25%
1003110,충주,2023-02-02,0.0,0.0,114.0,0.0,134.42,61.06,유입량 과거 상위 25%
1003110,충주,2023-02-03,0.0,0.0,117.75,0.0,134.37,60.92,유입량 과거 상위 25%
1003110,충주,2023-02-04,0.0,0.0,158.77,0.0,134.34,60.84,유입량 과거 상위 25%
1003110,충주,2023-02-05,0.0,0.0,69.08,0.0,134.31,60.75,유입량 과거 상위 25%
1003110,충주,2023-02-06,0.0,0.0,20.53,156.12,134.29,60.7,유입량 과거 상위 25%
1003110,충주,2023-02-07,0.0,0.0,65.48,0.0,134.23,60.56,유입량 과거 상위 25%
1003110,충주,2023-02-08,0.0,0.0,130.17,0.0,134.21,60.51,유입량 과거 상위 25%
1003110,충주,2023-02-09,0.0,0.0,2.0,0.0,134.2,60.48,유입량 과거 상위 25%
1003110,충주,2023-02-10,0.0,0.0,37.75,0.0,134.17,60.4,유입량 과거 상위 25%
1003110,충주,2023-02-11,0.0,0.0,65.5,0.0,134.13,60.31,유입량 과거 상위 25%
1003110,충주,2023-02-13,0.0,0.0,29.75,0.0,134.07,60.15,유입량 과거 상위 25%
1003110,충주,2023-02-14,0.0,0.0,158.99,0.0,134.02,60.01,유입량 과거 상위 25%
1003110,충주,2023-02-15,0.0,0.0,60.02,0.0,134.01,59.99,유입량 과거 상위 25%
1003110,충주,2023-02-16,0.0,0.0,102.75,0.0,133.96,59.86,유입량 과거 상위 25%
1003110,충주,2023-02-18,0.0,0.0,37.5,0.0,133.91,59.72,유입량 과거 상위 25%
1003110,충주,2023-02-21,0.0,0.0,76.75,0.0,133.8,59.45,유입량 과거 상위 25%
1003110,충주,2023-02-22,0.0,0.0,154.62,0.0,133.76,59.34,유입량 과거 상위 25%
1003110,충주,2023-02-23,0.0,0.0,82.5,0.0,133.73,59.26,유입량 과거 상위 25%
1003110,충주,2023-02-25,0.0,0.0,106.17,0.0,133.62,58.99,유입량 과거 상위 25%
1003110,충주,2023-02-26,0.0,0.0,35.25,0.0,133.62,58.97,유입량 과거 상위 25%
1003110,충주,2023-02-27,0.0,0.0,56.75,0.0,133.58,58.88,유입량 과거 상위 25%
1003110,충주,2023-03-02,0.0,0.0,95.98,0.0,133.4,58.41,유입량 과거 상위 25%
1003110,충주,2023-03-03,0.0,0.0,52.5,0.0,133.35,58.28,유입량 과거 상위 25%
1003110,충주,2023-03-04,0.0,0.0,83.95,0.0,133.25,58.02,유입량 과거 상위 25%
1003110,충주,2023-03-05,0.0,0.0,31.0,0.0,133.19,57.88,유입량 과거 상위 25%
1003110,충주,2023-03-06,0.0,0.0,21.25,0.0,133.11,57.69,유입량 과거 상위 25%
1003110,충주,2023-03-07,0.0,0.0,99.74,0.0,133.04,57.49,유입량 과거 상위 25%
1003110,충주,2023-03-08,2.0,2.0,86.02,0.0,132.95,57.28,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-03-09,0.0,2.0,61.16,0.0,132.88,57.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-03-10,0.0,0.0,57.5,156.81,132.8,56.9,유입량 과거 상위 25%
1003110,충주,2023-03-11,2.0,2.0,70.75,0.0,132.72,56.7,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-03-12,2.0,15.0,15.25,131.97,132.65,56.5,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-03-13,0.0,13.0,45.75,0.0,132.59,56.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-03-14,0.0,0.0,60.75,0.0,132.52,56.2,유입량 과거 상위 25%
1003110,충주,2023-03-15,0.0,0.0,399.5,0.0,132.45,56.0,유입량 과거 상위 25%
1003110,충주,2023-03-16,0.0,0.0,163.69,0.0,132.39,55.9,유입량 과거 상위 25%
1003110,충주,2023-03-17,0.0,0.0,120.25,0.0,132.32,55.7,유입량 과거 상위 25%
1003110,충주,2023-03-18,0.0,0.0,158.75,0.0,132.23,55.5,유입량 과거 상위 25%
1003110,충주,2023-03-19,0.0,0.0,162.8,0.0,132.08,55.2,유입량 과거 상위 25%
1003110,충주,2023-03-22,1.0,2.0,108.53,0.0,131.86,54.7,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-03-23,1.0,7.0,59.75,0.0,131.85,54.7,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-03-24,0.0,4.0,0.0,0.0,131.77,54.5,최근 24시간 누적강수
1003110,충주,2023-03-25,0.0,0.0,89.5,0.0,131.7,54.3,유입량 과거 상위 25%
1003110,충주,2023-03-26,0.0,0.0,65.25,0.0,131.63,54.2,유입량 과거 상위 25%
1003110,충주,2023-03-27,0.0,0.0,77.0,0.0,131.54,54.0,유입량 과거 상위 25%
1003110,충주,2023-03-28,0.0,0.0,34.25,0.0,131.47,53.8,유입량 과거 상위 25%
1003110,충주,2023-03-29,0.0,0.0,34.29,0.0,131.33,53.5,유입량 과거 상위 25%
1003110,충주,2023-03-30,0.0,0.0,66.75,0.0,131.33,53.5,유입량 과거 상위 25%
1003110,충주,2023-03-31,0.0,0.0,182.0,0.0,131.25,53.3,유입량 과거 상위 25%
1003110,충주,2023-04-01,0.0,0.0,85.25,0.0,131.17,53.2,유입량 과거 상위 25%
1003110,충주,2023-04-02,0.0,0.0,206.1,0.0,131.08,52.9,유입량 과거 상위 25%
1003110,충주,2023-04-03,0.0,0.0,50.05,152.05,130.88,52.5,유입량 과거 상위 25%
1003110,충주,2023-04-04,2.0,6.0,131.43,143.43,130.81,52.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-04-05,3.0,35.0,37.25,0.0,130.8,52.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-06,0.0,27.0,258.57,0.0,130.72,52.2,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-07,0.0,0.0,76.5,0.0,130.69,52.1,유입량 과거 상위 25%
1003110,충주,2023-04-08,0.0,0.0,228.96,148.21,130.71,52.2,유입량 과거 상위 25%
1003110,충주,2023-04-09,0.0,0.0,242.75,0.0,130.68,52.1,유입량 과거 상위 25%
1003110,충주,2023-04-10,0.0,0.0,78.25,0.0,130.65,52.0,유입량 과거 상위 25%
1003110,충주,2023-04-11,3.0,11.0,128.75,322.1,130.65,52.0,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-04-12,0.0,11.0,169.25,0.0,130.61,51.9,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-13,0.0,0.0,77.75,0.0,130.56,51.8,유입량 과거 상위 25%
1003110,충주,2023-04-14,0.0,0.0,103.92,0.0,130.48,51.7,유입량 과거 상위 25%
1003110,충주,2023-04-15,3.0,7.0,215.33,0.0,130.44,51.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-16,0.0,7.0,62.5,0.0,130.39,51.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-17,3.0,7.0,230.13,0.0,130.32,51.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-04-18,3.0,21.0,139.25,236.01,130.26,51.2,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-19,0.0,12.0,57.2,0.0,130.19,51.0,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-04-20,0.0,0.0,146.04,0.0,130.06,50.7,유입량 과거 상위 25%
1003110,충주,2023-04-21,0.0,0.0,71.25,0.0,130.04,50.7,유입량 과거 상위 25%
1003110,충주,2023-04-23,0.0,0.0,87.5,0.0,129.89,50.4,유입량 과거 상위 25%
1003110,충주,2023-04-24,0.0,0.0,173.5,0.0,129.81,50.2,유입량 과거 상위 25%
1003110,충주,2023-04-25,0.0,0.0,106.25,0.0,129.72,50.0,유입량 과거 상위 25%
1003110,충주,2023-04-26,0.0,0.0,155.31,0.0,129.6,49.7,유입량 과거 상위 25%
1003110,충주,2023-04-27,0.0,0.0,51.25,0.0,129.54,49.6,유입량 과거 상위 25%
1003110,충주,2023-04-28,2.0,2.0,22.5,0.0,129.39,49.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-04-29,2.0,11.0,130.0,307.91,129.37,49.2,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-04-30,0.0,9.0,198.25,76.0,129.29,49.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-05-04,2.0,12.0,121.25,165.35,128.83,48.1,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-05-05,5.0,54.0,126.75,335.35,128.71,47.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-05-06,3.0,56.0,270.75,141.66,128.77,48.1,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-05-07,0.0,11.0,794.7,0.0,129.19,49.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-05-08,0.0,0.0,483.75,0.0,129.92,50.6,유입량 과거 상위 25%
1003110,충주,2023-05-09,0.0,0.0,321.5,0.0,130.02,50.8,유입량 과거 상위 25%
1003110,충주,2023-05-10,0.0,0.0,261.99,156.49,130.46,51.7,유입량 과거 상위 25%
1003110,충주,2023-05-11,0.0,0.0,182.29,121.29,130.61,52.0,유입량 과거 상위 25%
1003110,충주,2023-05-12,0.0,0.0,124.75,0.0,130.67,52.1,유입량 과거 상위 25%
1003110,충주,2023-05-14,0.0,0.0,108.98,116.98,130.61,52.0,유입량 과거 상위 25%
1003110,충주,2023-05-16,0.0,0.0,162.67,0.0,130.48,51.7,유입량 과거 상위 25%
1003110,충주,2023-05-17,0.0,0.0,207.74,0.0,130.5,51.7,유입량 과거 상위 25%
1003110,충주,2023-05-18,0.0,0.0,14.13,0.0,130.41,51.5,유입량 과거 상위 25%
1003110,충주,2023-05-20,0.0,0.0,168.5,0.0,130.24,51.1,유입량 과거 상위 25%
1003110,충주,2023-05-21,0.0,0.0,138.43,0.0,130.14,50.9,유입량 과거 상위 25%
1003110,충주,2023-05-22,0.0,0.0,231.88,0.0,129.93,50.4,유입량 과거 상위 25%
1003110,충주,2023-05-23,3.0,18.0,0.0,156.66,129.94,50.5,"관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-05-24,0.0,18.0,203.5,0.0,129.83,50.2,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-05-25,0.0,0.0,66.06,127.06,129.71,50.0,유입량 과거 상위 25%
1003110,충주,2023-05-26,0.0,0.0,186.83,0.0,129.55,49.6,유입량 과거 상위 25%
1003110,충주,2023-05-27,0.0,0.0,86.92,0.0,129.47,49.4,유입량 과거 상위 25%
1003110,충주,2023-05-28,5.0,72.0,158.47,325.72,129.35,49.2,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-05-29,2.0,73.0,0.0,0.0,129.32,49.1,"관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-05-30,0.0,1.0,155.45,0.0,129.27,49.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-01,0.0,0.0,193.5,0.0,129.25,49.0,유입량 과거 상위 25%
1003110,충주,2023-06-02,1.0,1.0,167.91,331.46,129.15,48.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-03,0.0,1.0,51.13,0.0,129.08,48.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-06,0.0,0.0,77.46,0.0,128.75,47.9,유입량 과거 상위 25%
1003110,충주,2023-06-08,9.0,27.0,102.25,243.9,128.47,47.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-06-09,0.0,27.0,197.78,257.78,128.36,47.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-10,9.0,15.0,140.84,0.98,128.22,46.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-11,3.0,15.0,506.16,295.0,128.07,46.5,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-06-12,4.0,14.0,252.75,0.0,127.95,46.3,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-06-13,0.0,12.0,314.0,0.0,127.82,46.0,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-14,0.0,0.0,297.15,0.0,127.66,45.7,유입량 과거 상위 25%
1003110,충주,2023-06-15,0.0,0.0,25.39,270.14,127.55,45.4,유입량 과거 상위 25%
1003110,충주,2023-06-16,0.0,0.0,90.85,162.35,127.4,45.1,유입량 과거 상위 25%
1003110,충주,2023-06-17,0.0,0.0,118.95,0.0,127.4,45.1,유입량 과거 상위 25%
1003110,충주,2023-06-18,0.0,0.0,127.95,0.0,127.29,44.9,유입량 과거 상위 25%
1003110,충주,2023-06-19,0.0,0.0,57.0,0.0,127.18,44.7,유입량 과거 상위 25%
1003110,충주,2023-06-20,7.0,37.0,61.75,260.8,127.04,44.4,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-06-21,2.0,45.0,184.0,1.3,126.92,44.1,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-22,5.0,30.0,46.21,441.93,126.82,43.9,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-06-23,0.0,30.0,32.0,0.0,126.71,43.7,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-24,7.0,7.0,221.75,0.0,126.62,43.6,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-06-25,8.0,36.0,66.75,138.29,126.52,43.4,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-06-26,4.0,71.0,21.44,293.63,126.43,43.2,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-06-27,1.0,38.0,1637.703,126.14,127.65,46.0,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-06-28,4.0,8.0,1195.0,756.56,128.5,47.6,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-06-29,21.0,100.0,345.46,766.36,128.41,47.4,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-06-30,3.0,100.0,1525.324,764.34,128.7,48.14,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-01,0.0,10.0,996.51,304.81,129.43,49.61,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-02,0.0,0.0,594.21,0.0,129.62,50.0,유입량 과거 상위 25%
1003110,충주,2023-07-03,0.0,0.0,451.83,0.0,129.79,50.3,유입량 과거 상위 25%
1003110,충주,2023-07-04,19.0,102.0,288.3,316.63,129.77,50.2,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-07-05,1.0,103.0,541.83,300.89,130.05,50.9,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-06,0.0,0.0,760.83,298.58,130.51,51.9,유입량 과거 상위 25%
1003110,충주,2023-07-07,2.0,2.0,394.83,300.38,130.72,52.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-07-08,5.0,5.0,462.57,301.55,130.79,52.5,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-09,13.0,56.0,0.0,299.77,130.82,52.5,"최근 24시간 누적강수, 관측 강수 발생"
1003110,충주,2023-07-10,10.0,83.0,386.5,778.37,130.88,52.7,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-11,24.0,99.0,519.09,1002.05,130.64,52.1,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-12,12.0,111.0,1278.939,1008.553,129.95,50.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-13,11.0,55.0,1052.778,1497.556,129.94,50.8,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-07-14,8.0,95.0,6789.413,1542.495,131.72,55.5,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-15,21.0,108.0,12940.749,5953.926,139.84,76.41,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-16,24.0,145.0,5542.401,6061.607,139.83,76.35,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-17,12.0,119.0,1694.429,4032.121,136.67,67.1,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-18,10.0,125.0,1056.073,3042.476,133.58,59.0,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-19,0.0,75.0,819.74,1016.384,131.25,53.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-20,0.0,0.0,1026.529,771.22,130.94,52.9,유입량 과거 상위 25%
1003110,충주,2023-07-21,10.0,23.0,440.16,299.72,131.1,53.2,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-22,3.0,23.0,413.97,300.57,131.18,53.3,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-23,16.0,79.0,298.07,300.65,131.18,53.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-24,2.0,72.0,361.47,300.87,131.21,53.4,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-25,11.0,33.0,306.07,135.8,131.4,53.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-26,13.0,68.0,573.06,320.9,131.58,54.2,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-07-27,12.0,48.0,457.87,292.1,131.75,54.6,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-07-28,6.0,30.0,395.39,280.71,131.91,54.9,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-07-29,0.0,10.0,385.85,0.0,131.99,55.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-07-30,11.0,23.0,279.5,252.2,132.03,55.2,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-07-31,11.0,50.0,342.49,300.35,132.03,55.2,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-08-01,0.0,44.0,502.64,309.38,132.04,55.2,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-02,9.0,9.0,133.36,281.79,132.09,55.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-03,6.0,16.0,233.75,130.88,132.11,55.3,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-08-04,0.0,16.0,166.63,123.83,132.06,55.2,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-05,0.0,0.0,122.59,0.0,132.04,55.2,유입량 과거 상위 25%
1003110,충주,2023-08-06,0.0,0.0,121.54,0.0,132.0,55.0,유입량 과거 상위 25%
1003110,충주,2023-08-07,0.0,0.0,434.45,0.0,132.02,55.1,유입량 과거 상위 25%
1003110,충주,2023-08-08,0.0,0.0,48.69,0.0,131.65,54.3,유입량 과거 상위 25%
1003110,충주,2023-08-09,11.0,45.0,163.29,758.43,131.55,54.0,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-08-10,19.0,116.0,3308.28,769.89,131.27,53.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-11,1.0,83.0,1915.888,120.8,132.47,56.5,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-08-12,5.0,9.0,1086.905,120.05,133.47,58.6,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-08-13,0.0,8.0,0.0,0.0,133.63,59.0,최근 24시간 누적강수
1003110,충주,2023-08-14,3.0,3.0,392.71,125.51,134.19,60.5,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-08-15,0.0,3.0,291.92,251.24,134.31,60.8,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-16,0.0,0.0,227.3,263.3,134.43,61.1,유입량 과거 상위 25%
1003110,충주,2023-08-17,0.0,0.0,188.25,0.0,134.49,61.2,유입량 과거 상위 25%
1003110,충주,2023-08-18,8.0,12.0,142.09,284.36,134.55,61.4,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-19,7.0,18.0,0.0,273.97,134.57,61.4,"최근 24시간 누적강수, 관측 강수 발생"
1003110,충주,2023-08-20,7.0,28.0,77.4,297.9,134.56,61.4,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-08-21,6.0,17.0,186.5,302.17,134.58,61.5,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-08-22,7.0,35.0,150.62,322.38,134.63,61.6,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-08-23,12.0,37.0,211.48,405.56,134.54,61.4,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-08-24,10.0,95.0,401.2,401.3,134.23,60.56,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-25,11.0,86.0,767.02,401.38,134.53,61.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-26,0.0,28.0,1165.019,109.79,135.11,62.9,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-27,3.0,8.0,426.92,108.92,135.34,63.5,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1003110,충주,2023-08-28,0.0,8.0,327.71,301.73,135.43,63.7,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-29,5.0,55.0,339.35,339.52,135.5,63.9,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-30,3.0,61.0,1710.218,339.67,135.82,64.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-08-31,0.0,24.0,1498.917,333.32,136.84,67.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-09-01,0.0,0.0,1098.832,698.96,136.96,67.9,유입량 과거 상위 25%
1003110,충주,2023-09-02,0.0,0.0,505.98,0.0,136.89,67.7,유입량 과거 상위 25%
1003110,충주,2023-09-03,5.0,16.0,356.1,0.0,136.62,67.0,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1003110,충주,2023-09-04,2.0,16.0,315.36,0.0,136.24,65.9,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1003110,충주,2023-09-05,3.0,7.0,291.93,333.54,136.06,65.4,"최근 24시간 누적강수, 관측 강수 발생, 유입량 과거 상위 25%"
1003110,충주,2023-09-06,0.0,5.0,125.87,0.0,136.05,65.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
